name,duration,rating,genre,poster,years,total_years
Cesur Ve Güzel,120,7.3,['Crime. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BOGIxNDcyMTgtOGNjZS00Y2U1LWI5ZDEtZWJjMmFhNDgyOTZlL2ltYWdlXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2016', '2017']",2
Cesur Yürek,120,7.0,['Action. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BYzM3YTQwOTMtNWIzZC00YTQ3LWJhOWEtMDY0MTRkMzFjMGM4XkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR93,0,190,281_.jpg","['2016', '2017']",None
Ceviz Kabugu,None,5.3,['News'],None,"['1994', ' ']",None
Ceyiz Sov,None,None,['Game-Show'],"https://m.media-amazon.com/images/M/MV5BN2ZjOTg1YWUtOWJlZC00OTAyLTg3NWQtNWEzZjA2MDNkMTliXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2010', '2011']",1
Cezailer,45,7.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjlmYzI0MTUtMWRhZS00ZTlmLWIxZmQtZWU3YTFkMmUwNmViXkEyXkFqcGdeQXVyMTMwNjE1NTA0._V1_QL75_UY281_CR46,0,190,281_.jpg","['2022', ' ']",None
Choosing My Bridesmaid,None,None,['Game-Show. Reality-TV'],None,[''],None
Cihad-i Ekber,30,None,['Documentary. History. War'],"https://m.media-amazon.com/images/M/MV5BOGIyNzI5MzMtZWFiYS00YTU2LWExNzgtOWE1OTMyMzVjOWE2XkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR9,0,190,281_.jpg","['2014', '2016']",1
Cinayet,90,5.1,['Crime. Drama. Mystery'],"https://m.media-amazon.com/images/M/MV5BNzBjZGE5Y2UtYTE3NC00NTBjLTk0NGMtZWIzYTRiYjM5OGY3XkEyXkFqcGdeQXVyNjQwNDA0MzA@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2014'],1
Cinemaphobia,None,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BYjE4YmExYjEtYWRmNi00YmY0LTgyMmUtYWQ5MzA5ZDA0MTQ4XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR92,0,190,281_.jpg","['2018', ' ']",None
Cinlerle Periler,60,3.8,['Action'],None,['2001'],None
Clear Competitor,None,None,['Fantasy'],"https://m.media-amazon.com/images/M/MV5BM2RjYzJkYTMtYWZjNS00NWFiLTg0NWQtOGMwNGQyZGZjMzM5XkEyXkFqcGdeQXVyNjkwOTQzMjQ@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2019'],1
Clover,None,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BNTA0NmFhNTAtYzY1ZS00MDZjLTk0MzAtZTlkNjhiMWMyN2QzXkEyXkFqcGdeQXVyMTQ3Njg1NTQy._V1_QL75_UY281_CR155,0,190,281_.jpg",['2016'],None
Cografyadan Kültüre Bag,30,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BNDMxMzZlMzYtOGM3NC00N2IwLWJiNGYtZGZjZjYyMzZjOTU4XkEyXkFqcGdeQXVyMDYyNjY0NQ@@._V1_QL75_UY281_CR24,0,190,281_.jpg",['2021'],None
Corridor 39,None,None,['News'],None,"['2011', ' ']",None
Cosan Show,None,None,['Music. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYTZkODE1NmUtZTViOS00MGFmLWI1MWYtY2VkZmNlODZjNWQ2XkEyXkFqcGdeQXVyOTI4NzEyMzc@._V1_QL75_UY281_CR12,0,190,281_.jpg",['2013'],1
Crossing the Line,26,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BODZiNTRlOWMtNzgyMS00NDdlLTk3ZjUtZTVjNjQ4Yzg3ZDJjXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UX190_CR0,0,190,281_.jpg","['II 2017', '2018']",None
Crossover Talks,None,9.3,['Comedy. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMTY1MWEzZTYtNTY3OS00NGM4LThkYTAtMmM3ZTU2MTQwZTU5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2020'],1
Cuma'ya Kalsa,60,5.9,['Comedy'],"https://m.media-amazon.com/images/M/MV5BZmNiMjNjNDItMDI2MS00MjVmLWE2OWEtZmFiNzA4ZWIwNTU1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2010'],1
Cumbur Cemaat Aile,90,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BMzAxODc5MWEtZDllNS00NjU2LWIzMmUtYWE2OTEwMzlmY2UwXkEyXkFqcGdeQXVyNTczMjA3ODg@._V1_QL75_UY281_CR101,0,190,281_.jpg","['2010', '2011']",None
Cumhur Cemaat,None,None,['Comedy'],None,['2007'],None
Cumhuriyete Kanat Gerenler,32,None,['Documentary. Biography'],"https://m.media-amazon.com/images/M/MV5BYTE3MTBhNzItNzk5Yy00ODA5LThkZDAtMDNlMDg1MjJjNjc5XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR3,0,190,281_.jpg","['1993', '1995']",3
Dada Dandinista,120,6.6,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMzM5Nzc2MjUtZTFkNC00NTY4LThhMjItZWY2NmRiYmIxOTI3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTEyODUwMzM@._V1_QL75_UY281_CR1,0,190,281_.jpg","['2014', '2016']",2
Dadi,50,6.3,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BYThmYWQ2OGMtOTAxZS00ZjFmLThhZTQtYTU2M2JkODFjNTQyXkEyXkFqcGdeQXVyOTczMTUxNDY@._V1_QL75_UX140_CR0,6,140,140_.jpg","['2001', '2002']",1
Daglar Delisi,90,3.4,['Drama'],"https://m.media-amazon.com/images/M/MV5BYmVlNTEzZjUtNDA1Yi00YzkwLWI0NTQtN2M5MDVjNWFmNTE5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2007'],None
Damat Bayildi,120,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BMmUxN2M3M2YtMWE3YS00MDk1LWFhYzYtMjI4ZTg3MzM0NjljXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR125,0,190,281_.jpg",['2019'],None
Daniska Show,30,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BZWE1NjlmNGUtNzQ1MS00NzUyLWI0NWItOGQyN2RhNmFkM2NhXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2021', ' ']",1
Danla Bilic,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNDQ2Y2JmZmQtOGI1MS00NjQzLTk4NmItMmIxZTNlYzA0ZmU4XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR116,0,190,281_.jpg","['2016', ' ']",6
Dans Eder misin?,100,6.5,['Game-Show. Music. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMDhkOGMxNGItY2Y5OC00MDkzLWFmOWMtY2FiNzRiNTc2NmQxXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR19,0,190,281_.jpg","['2005', '2011']",1
Darisi Basimiza,120,5.4,['Comedy. Romance'],"https://m.media-amazon.com/images/M/MV5BZDdhYWY5NTUtZGI4Yi00ZGNhLWJkMjMtNjA2OWUyOTBkOWE4XkEyXkFqcGdeQXVyMTI4NTc5ODc5._V1_QL75_UY281_CR18,0,190,281_.jpg",['2018'],1
Darmaduman,120,7.2,['Drama'],"https://m.media-amazon.com/images/M/MV5BNDVlYjIzNDAtNWUwNi00NTk4LTkxZDAtZjhkZTFhMTUwYjI5XkEyXkFqcGdeQXVyOTEzODM0MDA@._V1_QL75_UY281_CR118,0,190,281_.jpg","['2022', ' ']",1
Davetsiz Misafir,None,5.0,['Comedy. Romance'],"https://m.media-amazon.com/images/M/MV5BODg4YjUyYzktZTcxNC00M2Q1LWE0YTMtODI4YWM2OTQyNmQxXkEyXkFqcGdeQXVyMTQzODQ4Mzg@._V1_QL75_UY281_CR6,0,190,281_.jpg",['2005'],None
Davranis Bilimi,None,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BZjgzMWY3NDAtODkxMC00ZGQ2LTkwODEtZTA5N2ZlMDBjMTZiXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",['2015'],1
Dayan Yüregim,120,5.5,['Drama'],"https://m.media-amazon.com/images/M/MV5BZjQ0N2I1MWEtODk2MC00Njc2LThiZDAtZWZhODdiYzE0ZTNiXkEyXkFqcGdeQXVyMTQ4MDU2ODI5._V1_QL75_UY281_CR86,0,190,281_.jpg",['2017'],1
Dayi,70,5.3,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYzEzOTExODctZGE3My00NDRkLWFkMTMtN2ZiYjZmOTM1M2Q0XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR18,0,190,281_.jpg",['2004'],2
Dayi Show,None,8.0,['Comedy. Talk-Show'],None,"['2021', ' ']",None
Dede Korkut,None,None,['Animation'],"https://m.media-amazon.com/images/M/MV5BOWI1YjQ1ZTMtMGJkZS00MjdhLTkxNjUtYzIyYjZkNTVmNzQ3XkEyXkFqcGdeQXVyMTA4ODMzNzg2._V1_QL75_UX140_CR0,1,140,140_.jpg",['2012'],None
Dede Korkut - Egrek ve Segrek,None,6.1,['History'],"https://m.media-amazon.com/images/M/MV5BNTViNmY4N2UtZTE3Mi00NzkxLThlY2ItNjIwNDlhMWFmYzIxXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR301,0,190,281_.jpg",['2007'],1
Dede Korkut Hikayeleri,15,6.5,['Animation. Adventure. Family'],"https://m.media-amazon.com/images/M/MV5BOWI1YjQ1ZTMtMGJkZS00MjdhLTkxNjUtYzIyYjZkNTVmNzQ3XkEyXkFqcGdeQXVyMTA4ODMzNzg2._V1_QL75_UX140_CR0,1,140,140_.jpg",['2013'],None
Dede Korkut: Bamsibeyrek Nasil Öldürüldü,None,5.2,['History'],"https://m.media-amazon.com/images/M/MV5BYTgzODRkZWEtYjViOC00ZmU2LTg1ZjctM2E2ODliMDlkODk0XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UX190_CR0,0,190,281_.jpg",['2007'],2
Dedeler Sofrasi,None,8.5,['Comedy. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNjc5YmQ4NDYtYTJjZC00NmY2LWIzN2QtNThlZWY1NjE1YmQyXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR37,0,190,281_.jpg","['2019', '2020']",None
"Dedem, Gofret ve Ben",None,4.6,None,"https://m.media-amazon.com/images/M/MV5BNmE2NDU0ZmItZDRkYS00ZjA0LTk3NzktODNmMWIxZDlkMzE3XkEyXkFqcGdeQXVyNjI1MjgyNzU@._V1_QL75_UY281_CR146,0,190,281_.jpg",['2001'],None
Dedemin Dolabi,None,5.4,None,"https://m.media-amazon.com/images/M/MV5BMjU5NzMyMWUtMzI0My00OWU1LWEzNzYtM2Q1MTcwZDI0OWVmXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR4,0,190,281_.jpg",['2012'],None
Dehsetin Taniklari,None,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BMDQ3OWRhNGEtYmRlYS00M2ZjLWEwZGMtOWI2ZDk5NjUyMGRiXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,12,140,140_.jpg","['2013', '2014']",None
Dekolte,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BODE2MWJkYjUtNGQ3My00N2YzLWFkZGYtMzZkMWExMzk1NmY1XkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,15,140,140_.jpg","['2001', '2002']",None
Deli Balta,None,None,['History'],"https://m.media-amazon.com/images/M/MV5BZWQ0ODUxYjgtZmZiMS00MmRkLWJiZDktNmJiZDdjYjhiNGUzXkEyXkFqcGdeQXVyNTcyMDk0Mjk@._V1_QL75_UX140_CR0,12,140,140_.jpg",['1993'],None
Deli Divane,None,4.5,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjAwNWJkZTEtOGY4My00NjY2LWI4YzQtNjZhZTUzOGJlZjQ3XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX190_CR0,2,190,281_.jpg",['1997'],1
Deli Dolu Masa,30,None,['Reality-TV. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BZjZlMDBjNWItYzdlZi00ZmY5LTg2ZmQtZjllODU3YzQwMmY1XkEyXkFqcGdeQXVyNTczMjA3ODg@._V1_QL75_UY281_CR11,0,190,281_.jpg",['2021'],None
Deli Duran,None,2.6,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYWFjNWUzNTEtOTYxMC00YzQ4LThiNTctOWI2M2JhNGU0YTg0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR49,0,190,281_.jpg",['2005'],1
Deli Gönül,120,6.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BOTI1NWVlMmUtNDA1OC00MWQzLTgyM2EtYmI1YjhhYThmMjAwXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2017'],None
Deli Mi Ne?,None,4.4,['Action. Adventure. Comedy'],"https://m.media-amazon.com/images/M/MV5BNzViMjE4NjItMjc4Zi00NmNmLWJjZDItMTM2ZjkzOTc0ZTNiXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR6,0,190,281_.jpg",['2017'],None
Deli Sarayli,90,6.8,['Comedy. History'],"https://m.media-amazon.com/images/M/MV5BZjY0MzQ5NzUtNjBjNi00NDljLWE3MWMtNTdkNDBiMmE1NDk5XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR7,0,190,281_.jpg",['2010'],5
Deli Yürek,60,7.6,['Adventure. Crime. Drama'],"https://m.media-amazon.com/images/M/MV5BMjYyYzQyMTMtZTM4Ni00ZDMyLWEwMGQtMTEyYWZhMDMwMjc2XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR4,0,190,281_.jpg","['1998', '2002']",1
Demet Akbag ile Güldürme Beni,None,None,['Comedy. Game-Show. Reality-TV'],"https://m.media-amazon.com/images/M/MV5BNzQyMjYwMjYzNF5BMl5BanBnXkFtZTcwNTM4ODE0Nw@@._V1_QL75_UY281_CR3,0,190,281_.jpg","['2022', ' ']",7
Deniz Yildizi,60,2.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BOWEzNjU3ZjMtMTgzOS00MTkwLThmZjUtZTRjMWQ0ZDA1OThmXkEyXkFqcGdeQXVyODU0MzY0NDM@._V1_QL75_UY140_CR35,0,140,140_.jpg","['2009', '2015']",None
Denizciler Geliyor,48,None,None,"https://m.media-amazon.com/images/M/MV5BZDFmOWIzNGUtYzM1MC00YTBhLWFiYzktMGM1OTgxNmEwODk5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX190_CR0,1,190,281_.jpg",['1994'],1
Derdest,None,5.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BOGEwMWIwMjktZjJlMy00N2JkLTg5OTAtYjk3NmIxMmFlMTJiXkEyXkFqcGdeQXVyNTYxNDk3MTE@._V1_QL75_UY281_CR145,0,190,281_.jpg",['2008'],None
Derin Kökler,None,5.7,['Documentary'],"https://m.media-amazon.com/images/M/MV5BNjFkYjBjMGItNGVmMS00ZjM4LWE3NDctY2ViNjljZTJiYTliXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR4,0,190,281_.jpg",['2004'],1
Derin Sular,45,3.4,['Drama'],"https://m.media-amazon.com/images/M/MV5BODA3NWEyOTQtNjk2Mi00NzQwLThjNTctMGE2MTU1Y2E2ZTEwL2ltYWdlXkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2011'],None
Derman Bey,None,4.2,['Drama'],"https://m.media-amazon.com/images/M/MV5BZTY4OGM1YTItMTkyNy00YWY0LTkyYjMtYzdjZGIyMTgxZmJkXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR40,0,190,281_.jpg",['2001'],2
Derya & Deniz,45,5.1,['Drama'],"https://m.media-amazon.com/images/M/MV5BZmIxNDU5YWMtZDNkYy00YTRlLWJlZTktMWUzNzAyNjMxMjE2XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2002', '2003']",1
Derya Baykal'la Gülümse,None,None,['Family. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BOGU2Y2FjMWMtY2M0ZS00Njc1LWI0MWYtZmYwYzVjNDMyMjY5XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR117,0,190,281_.jpg",['2019'],None
Deryali Günler,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BODU2OTMzZDctMTBlMC00ZWM4LWE4ZmEtYWRhMmQ2ZmM1ZTg5XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR4,0,190,281_.jpg","['2010', '2011']",2
Destan,130,7.6,['Action. History. War'],"https://m.media-amazon.com/images/M/MV5BODFjNzc1ZGYtYjAyYy00OTExLWI0YmUtNzk0NDRhMjFiMmYxXkEyXkFqcGdeQXVyMTIzNTI0Njcx._V1_QL75_UY281_CR155,0,190,281_.jpg","['2021', '2022']",None
Destansi Kareler,5,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BYjgxYTc2ZjUtYTVhOC00M2EzLThlMDgtM2ViZTg0NmJmOGEyXkEyXkFqcGdeQXVyODUxMTMyNzM@._V1_QL75_UY281_CR62,0,190,281_.jpg",['2019'],1
Destination Europe,None,None,['Documentary'],None,['2012'],None
Devlerin Aski,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BNzE2N2Y3ZTItMmI5Ni00YmFjLWJhOTItMTUxMzJhZDdkMDZiXkEyXkFqcGdeQXVyMTE5NzA1Nzgy._V1_QL75_UY281_CR93,0,190,281_.jpg",[''],None
Deyim Avcilari,None,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BODg4ODE3NzU5M15BMl5BanBnXkFtZTgwOTc1NzU5MDI@._V1_QL75_UX140_CR0,12,140,140_.jpg","['2013', '2015']",None
Dicle,None,2.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BNjUwY2YwNDMtNGU2OS00OTM3LWI3OGMtZmZlZjA4MzE5NTgzXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR9,0,190,281_.jpg",['2007'],1
Diger Yarim,None,6.1,['Comedy. Family'],None,['2014'],1
Dikiz,None,None,['Crime. Drama. Thriller'],"https://m.media-amazon.com/images/M/MV5BZTg2MjgwZGUtZmI2MC00YWQyLThjMjYtZTYyZGE5YjRjMmQyXkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR122,0,190,281_.jpg",['2019'],None
Dikkat Bebek Var,45,5.5,['Comedy. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BNDUyOTgzYTktY2Q1NC00ZmQyLTliOTItNjVkOTg1YWZlODNkXkEyXkFqcGdeQXVyNzEwNDM2MDM@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2000', '2002']",2
Dikkat Sahan Çikabilir,60,7.0,['Comedy'],"https://m.media-amazon.com/images/M/MV5BMzkyNTNiOWMtZTY3Yy00YjkzLThlYjQtYWM4NWE0ZmY0OTBlXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR7,0,190,281_.jpg","['2005', '2006']",2
Dila Hanim,100,4.1,['Drama. Romance'],None,"['2012', '2014']",None
Dilek Tasi,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMzBhMDQzODQtMGU2Ni00YjA1LTgyNWUtYjE3YWVkM2IwNjg1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR155,0,190,281_.jpg",[''],None
Dilsat Erdil ile Yasama Dair,60,None,['Reality-TV'],None,['2019'],1
Dilsiz Yüregim,None,None,['Action. Crime. Drama'],"https://m.media-amazon.com/images/M/MV5BMDVlODUwMTAtY2I3Ny00Nzc0LWFjMjYtZTg1ZmY3ZDJjM2Q5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR7,0,190,281_.jpg","['2021', ' ']",2
Dinle Sevgili,50,2.8,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDg5Zjc2YWMtN2EzNC00Y2EyLWI3YzgtNjM5ZGZlYmY5N2FhXkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UY281_CR172,0,190,281_.jpg","['2011', '2012']",1
Dinliyorum...,15,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BMjFhNTM4MWMtNTY4NC00ZDkxLWExMWItNjQyYTkxZjk5YjQ1XkEyXkFqcGdeQXVyMDYyNjY0NQ@@._V1_QL75_UY281_CR34,0,190,281_.jpg",['2022'],None
Diplomats,None,None,['News'],"https://m.media-amazon.com/images/M/MV5BMTYwM2Y5NzMtMzQzZC00YTE5LTlmYzctMzc2M2E5NGQ2YjFjXkEyXkFqcGdeQXVyNTM3NzExMDQ@._V1_QL75_UY281_CR4,0,190,281_.jpg","['2011', ' ']",6
Dirilis: Ertugrul,120,7.9,['Action. Adventure. Drama'],"https://m.media-amazon.com/images/M/MV5BMGI0NzNiNjYtYWY2Zi00NmMxLTk5NzItNGRjMDM0YTcwNDAzXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR5,0,190,281_.jpg","['2014', '2019']",4
Disko Krali,150,7.0,['Comedy. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BOTA3OGQ2NjEtNWMwNi00ZWU2LTgxYjQtNzMzZGRmNzQ4Mjg4XkEyXkFqcGdeQXVyMTQ4MDU2ODI5._V1_QL75_UY281_CR87,0,190,281_.jpg","['2008', '2012']",None
Dobra Dobra,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYzljNjcyMTEtOTEyOC00ODlkLThkZDYtYTk2NzFiMWQzZWNkXkEyXkFqcGdeQXVyOTgxNTY2NDc@._V1_QL75_UY281_CR11,0,190,281_.jpg","['2011', '2016']",None
Dof Tif,5,None,['Animation. Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BZGVmZmIxN2ItMDQzYS00NmY3LTg3MGItOTY1Y2ZhMDk2NjQ3XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UX190_CR0,2,190,281_.jpg",[''],2
Doga Rutkay'la Her Sey Bu Masada,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BZWZkNzg3YzMtYzdlZS00YWM0LWE5NmItNTlkMjQ2ZjZmMzMxXkEyXkFqcGdeQXVyMTI3NzY3MzI1._V1_QL75_UY281_CR3,0,190,281_.jpg","['2017', '2018']",3
Dogada Tek Basina,None,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BYzliYzllNzMtZDNiZC00ODc4LTliODgtODM5ZGRiOGRkYzcwXkEyXkFqcGdeQXVyMTI3NzY3MzI1._V1_QL75_UY281_CR90,0,190,281_.jpg","['2010', '2012']",9
Dogadaki Insan,None,7.5,['Documentary'],"https://m.media-amazon.com/images/M/MV5BYjFiZWRmNTUtMzVkZi00MzU4LWFhZGMtNDQyMzJkMDBlZDU5XkEyXkFqcGdeQXVyMzA1ODY4NjQ@._V1_QL75_UY281_CR5,0,190,281_.jpg","['2013', ' ']",3
My Home My Destiny,120,6.0,['Drama'],"https://m.media-amazon.com/images/M/MV5BM2U0NWMzY2UtZWFlMS00OGFhLWJiMGUtMGNjZjFhNmRiZTcxXkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UY281_CR152,0,190,281_.jpg","['2019', '2021']",1
Dogru Kariyer,38,9.1,['Biography. Reality-TV. Talk-Show'],None,['2019'],None
Dogrusu Ne?,4,None,['Short. News'],"https://m.media-amazon.com/images/M/MV5BNmY0NDQ2MDUtYTkzZi00MTFmLWJkN2UtZmI0N2JlNTlkNjU3XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_QL75_UX190_CR0,2,190,281_.jpg",['2016'],2
Dogu,30,7.3,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYmYxNThlMDQtYzA4Ny00ZjI2LTk5MjEtNzdlNTBlMmNkOWZmXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UX190_CR0,4,190,281_.jpg","['2021', ' ']",2
Doksanlar,100,4.2,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYjhmODliYzItZTY0Yi00ZmU3LWFhMGItNTQxM2E0ZGEyN2ExXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg","['2013', '2014']",6
Doktorlar,90,3.9,['Drama'],"https://m.media-amazon.com/images/M/MV5BODlmYmY5YjUtZmUwYi00MDY0LTg4NDYtMzQ3YTcxOTNjOGM1XkEyXkFqcGdeQXVyMTE4MDY5Njk3._V1_QL75_UX190_CR0,5,190,281_.jpg","['2006', '2011']",None
Doktorlar,None,5.1,['Adventure. Romance'],"https://m.media-amazon.com/images/M/MV5BY2RiZjBkZmQtOGUyMC00MDA1LTlkNjItMTFhNjc3OGJjZjQ3XkEyXkFqcGdeQXVyMzc0ODgwNjM@._V1_QL75_UY281_CR154,0,190,281_.jpg",['1989'],1
Doludizgin Yillar,None,6.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BYTgyNmRmZDEtMTVkYS00MzJlLWIxYzYtNjI3YWFlY2ZhYjcxXkEyXkFqcGdeQXVyOTg4MTY3MDk@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2008'],1
Dolunay,None,6.9,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDRiYzcyNTAtNjNiZS00ZDBiLTgwMDItYjNjNDk2YzNkYmRmXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR20,0,190,281_.jpg",['2005'],1
Dolunay,120,6.9,['Comedy. Romance'],"https://m.media-amazon.com/images/M/MV5BMTM1NTQxNTc2M15BMl5BanBnXkFtZTcwMzE1MjIyMw@@._V1_QL75_UY140_CR3,0,140,140_.jpg",['2017'],None
Dost Eller,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMTQ4OTQ1NWMtZjY5NC00MjhkLWI0N2YtY2M3N2M5OTdkNzFhXkEyXkFqcGdeQXVyOTczMTUxNDY@._V1_QL75_UY281_CR2,0,190,281_.jpg",['1982'],1
Dostlar Duragi,None,1.6,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BNWFlYzFiM2MtMzQ1Yi00ODlkLWEzYmMtMDM5ZGZjNTU5ODk5XkEyXkFqcGdeQXVyNTczMjA3ODg@._V1_QL75_UY281_CR93,0,190,281_.jpg",['2017'],None
